month,fruit_name,Variety,County,Town
1,椪柑,,苗栗縣,卓蘭鎮
1,椪柑,,台中市,東勢區
1,椪柑,,雲林縣,古坑鄉
1,椪柑,,嘉義縣,番路鄉
1,椪柑,,嘉義縣,梅山鄉
1,椪柑,,嘉義縣,竹崎鄉
1,椪柑,,台南市,東山區
1,番荔枝,大麟種、軟枝種,台南市,歸仁區
1,番荔枝,大麟種、軟枝種,台東縣,太麻里鄉
1,番荔枝,大麟種、軟枝種,台東縣,卑南鄉
1,番荔枝,大麟種、軟枝種,台東縣,東河鄉
1,番荔枝,大麟種、軟枝種,台東縣,台東市
1,番荔枝,鳳梨釋迦,台東縣,台東市
1,番荔枝,鳳梨釋迦,台東縣,東河鄉
1,番荔枝,鳳梨釋迦,台東縣,卑南鄉
1,番荔枝,鳳梨釋迦,台東縣,太麻里鄉
1,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,苗栗縣,卓蘭鎮
1,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,台南市,楠西區
1,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,屏東縣,里港鄉
1,番石榴,珍珠種、世紀種,彰化縣,社頭鄉
1,番石榴,珍珠種、世紀種,彰化縣,溪州鄉
1,番石榴,珍珠種、世紀種,台南市,玉井區
1,番石榴,珍珠種、世紀種,台南市,楠西區
1,番石榴,珍珠種、世紀種,高雄市,大社區
1,番石榴,珍珠種、世紀種,高雄市,阿蓮區
1,番石榴,珍珠種、世紀種,高雄市,燕巢區
1,柳橙,,南投縣,中寮鄉
1,柳橙,,雲林縣,斗南鎮
1,柳橙,,雲林縣,古坑鄉
1,柳橙,,嘉義縣,番路鄉
1,柳橙,,嘉義縣,梅山鄉
1,柳橙,,嘉義縣,竹崎鄉
1,柳橙,,嘉義縣,中埔鄉
1,柳橙,,嘉義縣,民雄鄉
1,柳橙,,嘉義縣,大林鎮
1,柳橙,,台南市,白河區
1,柳橙,,台南市,六甲區
1,柳橙,,台南市,大內區
1,柳橙,,台南市,南化區
1,柳橙,,台南市,官田區
1,蓮霧,粉紅種及大粒種,高雄市,六龜區
1,蓮霧,粉紅種及大粒種,屏東縣,新埤鄉
1,蓮霧,粉紅種及大粒種,屏東縣,南州鄉
1,蓮霧,粉紅種及大粒種,屏東縣,林邊鄉
1,蓮霧,粉紅種及大粒種,屏東縣,佳冬鄉
1,蓮霧,粉紅種及大粒種,屏東縣,枋寮鄉
1,蓮霧,粉紅種及大粒種,屏東縣,高樹鄉
1,蓮霧,粉紅種及大粒種,屏東縣,鹽埔鄉
1,蓮霧,粉紅種及大粒種,屏東縣,長治鄉
1,蓮霧,粉紅種及大粒種,屏東縣,麟洛鄉
1,蓮霧,粉紅種及大粒種,屏東縣,內埔鄉
1,蓮霧,粉紅種及大粒種,屏東縣,潮州鎮
1,香蕉,北蕉及新北蕉,南投縣,中寮鄉
1,香蕉,北蕉及新北蕉,南投縣,南投市
1,香蕉,北蕉及新北蕉,南投縣,國姓鄉
1,香蕉,北蕉及新北蕉,南投縣,水里鄉
1,香蕉,北蕉及新北蕉,高雄市,美濃區
1,香蕉,北蕉及新北蕉,高雄市,旗山區
1,香蕉,北蕉及新北蕉,屏東縣,高樹鄉
1,香蕉,北蕉及新北蕉,屏東縣,新埤鄉
1,香蕉,北蕉及新北蕉,屏東縣,里港鄉
1,木瓜,台農2號,南投縣,草屯鎮
1,木瓜,台農2號,雲林縣,林內鄉
1,木瓜,台農2號,嘉義縣,中埔鄉
1,木瓜,台農2號,台南市,南化區
1,木瓜,台農2號,台南市,大內區
1,木瓜,台農2號,台南市,玉井區
1,木瓜,台農2號,台南市,楠西區
1,木瓜,台農2號,高雄市,美濃區
1,木瓜,台農2號,屏東縣,新埤鄉
1,木瓜,台農2號,屏東縣,萬巒鄉
1,木瓜,台農2號,屏東縣,長治鄉
1,桶柑,,新北市,三峽區
1,桶柑,,新北市,新店區
1,桶柑,,新竹縣,峨眉鄉
1,桶柑,,台中市,和平區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,玉井區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,南化區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,大社區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,岡山區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,阿蓮區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,燕巢區
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,高樹鄉
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,鹽埔鄉
1,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,里港鄉
1,茂谷柑,,台中市,東勢區
1,茂谷柑,,南投縣,水里鄉
1,茂谷柑,,雲林縣,古坑鄉
1,茂谷柑,,雲林縣,斗六市
1,茂谷柑,,嘉義縣,竹崎鄉
1,茂谷柑,,嘉義縣,梅山鄉
1,海梨柑,,新竹縣,新埔鎮
1,海梨柑,,新竹縣,關西鎮
1,海梨柑,,新竹縣,芎林鄉
1,海梨柑,,新竹縣,橫山鄉
1,海梨柑,,苗栗縣,卓蘭鎮
1,葡萄,巨峰,苗栗縣,卓蘭鎮
1,葡萄,巨峰,台中市,東勢區
1,葡萄,巨峰,台中市,新社區
1,葡萄,巨峰,台中市,豐原區
1,葡萄,巨峰,台中市,石岡區
1,葡萄,巨峰,彰化縣,埔心鄉
1,葡萄,巨峰,彰化縣,大村鄉
1,葡萄,巨峰,彰化縣,員林鎮
1,葡萄,巨峰,彰化縣,溪湖鎮
1,葡萄,巨峰,南投縣,水里鄉
1,葡萄,巨峰,南投縣,信義鄉
1,葡萄,巨峰,南投縣,竹山鎮
1,葡萄,蜜紅,彰化縣,埔心鄉
1,葡萄,蜜紅,彰化縣,大村鄉
1,金柑,長實金柑,彰化縣,二林鎮
1,金柑,長實金柑,宜蘭縣,礁溪鄉
1,金柑,長實金柑,宜蘭縣,員山鄉
1,金柑,長實金柑,宜蘭縣,冬山鄉
2,番荔枝,大麟種、軟枝種,台南市,歸仁區
2,番荔枝,大麟種、軟枝種,台東縣,太麻里鄉
2,番荔枝,大麟種、軟枝種,台東縣,卑南鄉
2,番荔枝,大麟種、軟枝種,台東縣,東河鄉
2,番荔枝,大麟種、軟枝種,台東縣,台東市
2,番荔枝,鳳梨釋迦,台東縣,台東市
2,番荔枝,鳳梨釋迦,台東縣,東河鄉
2,番荔枝,鳳梨釋迦,台東縣,卑南鄉
2,番荔枝,鳳梨釋迦,台東縣,太麻里鄉
2,枇杷,茂木種,台中市,新社區
2,枇杷,茂木種,台中市,太平區
2,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,苗栗縣,卓蘭鎮
2,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,台南市,楠西區
2,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,屏東縣,里港鄉
2,番石榴,珍珠種、世紀種,彰化縣,溪州鄉
2,番石榴,珍珠種、世紀種,彰化縣,社頭鄉
2,番石榴,珍珠種、世紀種,台南市,楠西區
2,番石榴,珍珠種、世紀種,台南市,玉井區
2,番石榴,珍珠種、世紀種,高雄市,大社區
2,番石榴,珍珠種、世紀種,高雄市,燕巢區
2,番石榴,珍珠種、世紀種,高雄市,阿蓮區
2,柳橙,,南投縣,中寮鄉
2,柳橙,,雲林縣,斗南鎮
2,柳橙,,雲林縣,古坑鄉
2,柳橙,,嘉義縣,梅山鄉
2,柳橙,,嘉義縣,番路鄉
2,柳橙,,嘉義縣,民雄鄉
2,柳橙,,嘉義縣,中埔鄉
2,柳橙,,嘉義縣,竹崎鄉
2,柳橙,,嘉義縣,大林鎮
2,柳橙,,台南市,南化區
2,柳橙,,台南市,官田區
2,柳橙,,台南市,六甲區
2,柳橙,,台南市,大內區
2,柳橙,,台南市,白河區
2,蓮霧,粉紅種及大粒種,高雄市,六龜區
2,蓮霧,粉紅種及大粒種,屏東縣,新埤鄉
2,蓮霧,粉紅種及大粒種,屏東縣,林邊鄉
2,蓮霧,粉紅種及大粒種,屏東縣,南州鄉
2,蓮霧,粉紅種及大粒種,屏東縣,枋寮鄉
2,蓮霧,粉紅種及大粒種,屏東縣,佳冬鄉
2,蓮霧,粉紅種及大粒種,屏東縣,鹽埔鄉
2,蓮霧,粉紅種及大粒種,屏東縣,高樹鄉
2,蓮霧,粉紅種及大粒種,屏東縣,長治鄉
2,蓮霧,粉紅種及大粒種,屏東縣,麟洛鄉
2,蓮霧,粉紅種及大粒種,屏東縣,潮州鎮
2,蓮霧,粉紅種及大粒種,屏東縣,內埔鄉
2,香蕉,北蕉及新北蕉,南投縣,南投市
2,香蕉,北蕉及新北蕉,南投縣,國姓鄉
2,香蕉,北蕉及新北蕉,南投縣,中寮鄉
2,香蕉,北蕉及新北蕉,南投縣,水里鄉
2,香蕉,北蕉及新北蕉,高雄市,美濃區
2,香蕉,北蕉及新北蕉,高雄市,旗山區
2,香蕉,北蕉及新北蕉,屏東縣,高樹鄉
2,香蕉,北蕉及新北蕉,屏東縣,新埤鄉
2,香蕉,北蕉及新北蕉,屏東縣,里港鄉
2,木瓜,台農2號,南投縣,草屯鎮
2,木瓜,台農2號,雲林縣,林內鄉
2,木瓜,台農2號,嘉義縣,中埔鄉
2,木瓜,台農2號,台南市,大內區
2,木瓜,台農2號,台南市,南化區
2,木瓜,台農2號,台南市,楠西區
2,木瓜,台農2號,台南市,玉井區
2,木瓜,台農2號,高雄市,美濃區
2,木瓜,台農2號,屏東縣,新埤鄉
2,木瓜,台農2號,屏東縣,高樹鄉
2,木瓜,台農2號,屏東縣,萬巒鄉
2,木瓜,台農2號,屏東縣,長治鄉
2,桶柑,,新北市,三峽區
2,桶柑,,新北市,新店區
2,桶柑,,新竹縣,峨眉鄉
2,桶柑,,台中市,和平區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,玉井區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,南化區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,阿蓮區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,岡山區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,大社區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,燕巢區
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,鹽埔鄉
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,高樹鄉
2,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,里港鄉
2,茂谷柑,,台中市,東勢區
2,茂谷柑,,南投縣,水里鄉
2,茂谷柑,,雲林縣,古坑鄉
2,茂谷柑,,雲林縣,斗六市
2,茂谷柑,,嘉義縣,梅山鄉
2,茂谷柑,,嘉義縣,竹崎鄉
2,海梨柑,,新竹縣,新埔鎮
2,海梨柑,,新竹縣,橫山鄉
2,海梨柑,,新竹縣,芎林鄉
2,海梨柑,,新竹縣,關西鎮
2,海梨柑,,苗栗縣,卓蘭鎮
2,葡萄,巨峰,苗栗縣,卓蘭鎮
2,葡萄,巨峰,台中市,東勢區
2,葡萄,巨峰,台中市,新社區
2,葡萄,巨峰,台中市,豐原區
2,葡萄,巨峰,台中市,石岡區
2,葡萄,巨峰,彰化縣,溪湖鎮
2,葡萄,巨峰,彰化縣,大村鄉
2,葡萄,巨峰,彰化縣,埔心鄉
2,葡萄,巨峰,彰化縣,員林鎮
2,葡萄,巨峰,南投縣,水里鄉
2,葡萄,巨峰,南投縣,信義鄉
2,葡萄,巨峰,南投縣,竹山鎮
2,金柑,長實金柑,彰化縣,二林鎮
2,金柑,長實金柑,宜蘭縣,冬山鄉
2,金柑,長實金柑,宜蘭縣,員山鄉
2,金柑,長實金柑,宜蘭縣,礁溪鄉
3,番荔枝,大麟種、軟枝種,台南市,歸仁區
3,番荔枝,大麟種、軟枝種,台東縣,太麻里鄉
3,番荔枝,大麟種、軟枝種,台東縣,卑南鄉
3,番荔枝,大麟種、軟枝種,台東縣,東河鄉
3,番荔枝,大麟種、軟枝種,台東縣,台東市
3,番荔枝,鳳梨釋迦,台東縣,台東市
3,番荔枝,鳳梨釋迦,台東縣,東河鄉
3,番荔枝,鳳梨釋迦,台東縣,卑南鄉
3,番荔枝,鳳梨釋迦,台東縣,太麻里鄉
3,枇杷,茂木種,台中市,新社區
3,枇杷,茂木種,台中市,太平區
3,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,苗栗縣,卓蘭鎮
3,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,台南市,楠西區
3,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,屏東縣,里港鄉
3,番石榴,珍珠種、世紀種,彰化縣,溪州鄉
3,番石榴,珍珠種、世紀種,彰化縣,社頭鄉
3,番石榴,珍珠種、世紀種,台南市,楠西區
3,番石榴,珍珠種、世紀種,台南市,玉井區
3,番石榴,珍珠種、世紀種,高雄市,大社區
3,番石榴,珍珠種、世紀種,高雄市,阿蓮區
3,番石榴,珍珠種、世紀種,高雄市,燕巢區
3,椰子,高幹晚生及低幹早生,高雄市,旗山區
3,椰子,高幹晚生及低幹早生,高雄市,美濃區
3,椰子,高幹晚生及低幹早生,屏東縣,恆春鎮
3,椰子,高幹晚生及低幹早生,屏東縣,高樹鄉
3,椰子,高幹晚生及低幹早生,屏東縣,鹽埔鄉
3,椰子,高幹晚生及低幹早生,屏東縣,長治鄉
3,椰子,高幹晚生及低幹早生,台東縣,太麻里鄉
3,椰子,高幹晚生及低幹早生,台東縣,東河鄉
3,椰子,高幹晚生及低幹早生,台東縣,成功鄉
3,椰子,高幹晚生及低幹早生,台東縣,卑南鄉
3,蓮霧,粉紅種及大粒種,高雄市,六龜區
3,蓮霧,粉紅種及大粒種,屏東縣,麟洛鄉
3,蓮霧,粉紅種及大粒種,屏東縣,長治鄉
3,蓮霧,粉紅種及大粒種,屏東縣,潮州鎮
3,蓮霧,粉紅種及大粒種,屏東縣,內埔鄉
3,蓮霧,粉紅種及大粒種,屏東縣,高樹鄉
3,蓮霧,粉紅種及大粒種,屏東縣,鹽埔鄉
3,蓮霧,粉紅種及大粒種,屏東縣,新埤鄉
3,蓮霧,粉紅種及大粒種,屏東縣,南州鄉
3,蓮霧,粉紅種及大粒種,屏東縣,林邊鄉
3,蓮霧,粉紅種及大粒種,屏東縣,佳冬鄉
3,蓮霧,粉紅種及大粒種,屏東縣,枋寮鄉
3,香蕉,北蕉及新北蕉,南投縣,國姓鄉
3,香蕉,北蕉及新北蕉,南投縣,中寮鄉
3,香蕉,北蕉及新北蕉,南投縣,水里鄉
3,香蕉,北蕉及新北蕉,南投縣,南投市
3,香蕉,北蕉及新北蕉,高雄市,美濃區
3,香蕉,北蕉及新北蕉,高雄市,旗山區
3,香蕉,北蕉及新北蕉,屏東縣,新埤鄉
3,香蕉,北蕉及新北蕉,屏東縣,高樹鄉
3,香蕉,北蕉及新北蕉,屏東縣,里港鄉
3,木瓜,台農2號,南投縣,草屯鎮
3,木瓜,台農2號,雲林縣,林內鄉
3,木瓜,台農2號,嘉義縣,中埔鄉
3,木瓜,台農2號,台南市,大內區
3,木瓜,台農2號,台南市,玉井區
3,木瓜,台農2號,台南市,南化區
3,木瓜,台農2號,台南市,楠西區
3,木瓜,台農2號,高雄市,美濃區
3,木瓜,台農2號,屏東縣,高樹鄉
3,木瓜,台農2號,屏東縣,萬巒鄉
3,木瓜,台農2號,屏東縣,長治鄉
3,木瓜,台農2號,屏東縣,新埤鄉
3,鳳梨,"台農4,6,13,17號",高雄市,大樹區
3,鳳梨,"台農4,6,13,17號",高雄市,大樹區
3,鳳梨,"台農4,6,13,17號",屏東縣,新埤鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,新埤鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,內埔鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,萬巒鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,萬巒鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,內埔鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,高樹鄉
3,鳳梨,"台農4,6,13,17號",屏東縣,高樹鄉
3,鳳梨,"台農11,16,18,19,20,21號及開英品種",高雄市,大樹區
3,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,高樹鄉
3,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,萬巒鄉
3,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,內埔鄉
3,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,新埤鄉
3,桶柑,,新北市,三峽區
3,桶柑,,新北市,新店區
3,桶柑,,新竹縣,峨眉鄉
3,桶柑,,台中市,和平區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,玉井區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,台南市,南化區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,大社區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,岡山區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,高雄市,阿蓮區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,燕巢區
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,鹽埔鄉
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,高樹鄉
3,印度棗,蜜棗、台農1號、翠蜜、天蜜、高雄2號、高雄3號,屏東縣,里港鄉
3,海梨柑,,新竹縣,關西鎮
3,海梨柑,,新竹縣,芎林鄉
3,海梨柑,,新竹縣,橫山鄉
3,海梨柑,,新竹縣,新埔鎮
3,海梨柑,,苗栗縣,卓蘭鎮
3,青梅,桃形梅、胭脂梅、長藤、萬山,台中市,和平區
3,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,信義鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,水里鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,中寮鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,仁愛鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,國姓鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,台南市,楠西區
3,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,那瑪夏區
3,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,六龜區
3,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,甲仙區
3,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,桃源區
3,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,海端鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,池上鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,東河鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,卑南鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,延平鄉
3,青梅,桃形梅、胭脂梅、長藤、萬山,花蓮縣,富里鄉
4,芒果,在來種,台南市,大內區
4,芒果,在來種,台南市,玉井區
4,芒果,在來種,台南市,楠西區
4,芒果,在來種,台南市,南化區
4,芒果,在來種,屏東縣,新埤鄉
4,芒果,在來種,屏東縣,高樹鄉
4,芒果,在來種,屏東縣,鹽埔鄉
4,枇杷,茂木種,台中市,新社區
4,枇杷,茂木種,台中市,太平區
4,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,苗栗縣,卓蘭鎮
4,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,台南市,楠西區
4,楊桃,馬來種、二林種、秤錘種、青乾種、紅龍、台農2號,屏東縣,里港鄉
4,番石榴,珍珠種、世紀種,彰化縣,社頭鄉
4,番石榴,珍珠種、世紀種,彰化縣,溪州鄉
4,番石榴,珍珠種、世紀種,台南市,楠西區
4,番石榴,珍珠種、世紀種,台南市,玉井區
4,番石榴,珍珠種、世紀種,高雄市,大社區
4,番石榴,珍珠種、世紀種,高雄市,燕巢區
4,番石榴,珍珠種、世紀種,高雄市,阿蓮區
4,椰子,高幹晚生及低幹早生,高雄市,旗山區
4,椰子,高幹晚生及低幹早生,高雄市,美濃區
4,椰子,高幹晚生及低幹早生,屏東縣,恆春鎮
4,椰子,高幹晚生及低幹早生,屏東縣,鹽埔鄉
4,椰子,高幹晚生及低幹早生,屏東縣,高樹鄉
4,椰子,高幹晚生及低幹早生,屏東縣,長治鄉
4,椰子,高幹晚生及低幹早生,台東縣,太麻里鄉
4,椰子,高幹晚生及低幹早生,台東縣,成功鄉
4,椰子,高幹晚生及低幹早生,台東縣,東河鄉
4,椰子,高幹晚生及低幹早生,台東縣,卑南鄉
4,蓮霧,粉紅種及大粒種,高雄市,六龜區
4,蓮霧,粉紅種及大粒種,屏東縣,麟洛鄉
4,蓮霧,粉紅種及大粒種,屏東縣,長治鄉
4,蓮霧,粉紅種及大粒種,屏東縣,內埔鄉
4,蓮霧,粉紅種及大粒種,屏東縣,潮州鎮
4,蓮霧,粉紅種及大粒種,屏東縣,高樹鄉
4,蓮霧,粉紅種及大粒種,屏東縣,鹽埔鄉
4,蓮霧,粉紅種及大粒種,屏東縣,枋寮鄉
4,蓮霧,粉紅種及大粒種,屏東縣,佳冬鄉
4,蓮霧,粉紅種及大粒種,屏東縣,林邊鄉
4,蓮霧,粉紅種及大粒種,屏東縣,南州鄉
4,蓮霧,粉紅種及大粒種,屏東縣,新埤鄉
4,香蕉,北蕉及新北蕉,南投縣,水里鄉
4,香蕉,北蕉及新北蕉,南投縣,國姓鄉
4,香蕉,北蕉及新北蕉,南投縣,南投市
4,香蕉,北蕉及新北蕉,南投縣,中寮鄉
4,香蕉,北蕉及新北蕉,高雄市,美濃區
4,香蕉,北蕉及新北蕉,高雄市,旗山區
4,香蕉,北蕉及新北蕉,屏東縣,新埤鄉
4,香蕉,北蕉及新北蕉,屏東縣,高樹鄉
4,香蕉,北蕉及新北蕉,屏東縣,里港鄉
4,木瓜,台農2號,南投縣,草屯鎮
4,木瓜,台農2號,雲林縣,林內鄉
4,木瓜,台農2號,嘉義縣,中埔鄉
4,木瓜,台農2號,台南市,大內區
4,木瓜,台農2號,台南市,玉井區
4,木瓜,台農2號,台南市,楠西區
4,木瓜,台農2號,台南市,南化區
4,木瓜,台農2號,高雄市,美濃區
4,木瓜,台農2號,屏東縣,高樹鄉
4,木瓜,台農2號,屏東縣,萬巒鄉
4,木瓜,台農2號,屏東縣,長治鄉
4,木瓜,台農2號,屏東縣,新埤鄉
4,鳳梨,"台農4,6,13,17號",高雄市,大樹區
4,鳳梨,"台農4,6,13,17號",高雄市,大樹區
4,鳳梨,"台農4,6,13,17號",屏東縣,新埤鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,新埤鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,萬巒鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,內埔鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,高樹鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,內埔鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,萬巒鄉
4,鳳梨,"台農4,6,13,17號",屏東縣,高樹鄉
4,鳳梨,"台農11,16,18,19,20,21號及開英品種",高雄市,大樹區
4,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,高樹鄉
4,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,萬巒鄉
4,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,內埔鄉
4,鳳梨,"台農11,16,18,19,20,21號及開英品種",屏東縣,新埤鄉
4,甜蜜桃,台農1號,苗栗縣,大湖鄉
4,甜蜜桃,台農1號,苗栗縣,卓蘭鎮
4,甜蜜桃,台農1號,台中市,新社區
4,甜蜜桃,台農1號,台中市,石岡區
4,甜蜜桃,台農1號,台中市,東勢區
4,青梅,桃形梅、胭脂梅、長藤、萬山,台中市,和平區
4,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,中寮鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,國姓鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,仁愛鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,水里鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,南投縣,信義鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,台南市,楠西區
4,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,那瑪夏區
4,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,六龜區
4,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,甲仙區
4,青梅,桃形梅、胭脂梅、長藤、萬山,高雄市,桃源區
4,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,東河鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,池上鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,海端鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,卑南鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,台東縣,延平鄉
4,青梅,桃形梅、胭脂梅、長藤、萬山,花蓮縣,富里鄉
5,芒果,在來種,台南市,大內區
5,芒果,在來種,台南市,玉井區
5,芒果,在來種,台南市,南化區
5,芒果,在來種,台南市,楠西區
5,芒果,在來種,屏東縣,新埤鄉
5,芒果,在來種,屏東縣,鹽埔鄉
5,芒果,在來種,屏東縣,高樹鄉
5,芒果,愛文、聖心、金煌、金興,台南市,楠西區
5,芒果,愛文、聖心、金煌、金興,台南市,玉井區
5,芒果,愛文、聖心、金煌、金興,台南市,大內區
5,芒果,愛文、聖心、金煌、金興,台南市,南化區
5,芒果,愛文、聖心、金煌、金興,台南市,官田區
5,芒果,愛文、聖心、金煌、金興,高雄市,六龜區
5,芒果,愛文、聖心、金煌、金興,屏東縣,枋寮鄉
5,芒果,愛文、聖心、金煌、金興,屏東縣,枋山鄉
5,枇杷,茂木種,台中市,新社區
5,枇杷,茂木種,台中市,太平區
5,高接梨,新興、豐水、幸水,苗栗縣,卓蘭鎮
5,高接梨,新興、豐水、幸水,苗栗縣,三灣鄉
5,高接梨,新興、豐水、幸水,苗栗縣,大湖鄉
5,高接梨,新興、豐水、幸水,台中市,后里區
5,高接梨,新興、豐水、幸水,台中市,石岡區
5,高接梨,新興、豐水、幸水,台中市,新社區
5,高接梨,新興、豐水、幸水,台中市,東勢區
5,高接梨,新興、豐水、幸水,嘉義縣,竹崎鄉
5,高接梨,新興、豐水、幸水,宜蘭縣,三星鄉
5,高接梨,新興、豐水、幸水,宜蘭縣,冬山鄉
5,番石榴,珍珠種、世紀種,彰化縣,溪州鄉
5,番石榴,珍珠種、世紀種,彰化縣,社頭鄉
5,番石榴,珍珠種、世紀種,台南市,楠西區
5,番石榴,珍珠種、世紀種,台南市,玉井區
5,番石榴,珍珠種、世紀種,高雄市,阿蓮區
5,番石榴,珍珠種、世紀種,高雄市,燕巢區
5,番石榴,珍珠種、世紀種,高雄市,大社區
5,水蜜桃,白鳳,桃園縣,復興鄉
